,30-3,10-3,30-5,10-5,30-7,10-7
AMP,0.014834816632640845,0.0029687055613415647,0.02069750864296901,-0.002197144769255991,0.02681684639034304,0.0038465063750310158
ZBH,0.014824677551254568,0.0028410458136078703,0.0194547252745268,0.005360146938539382,0.025081682232746698,0.0004834328501610943
DRE,0.01482302343578495,0.006380133473377281,0.014219590009116486,0.008903191104307264,0.015353374500919465,0.004403201160580884
URI,0.014725938825127502,0.005199894073105488,0.02363523080777166,0.0030395561403879128,0.03853921376291247,0.0255192860253119
MS,0.014689868735276963,-0.00018422083654313112,0.012443252087619634,-0.009623861708045856,0.005115776910221512,-0.01528133948194991
MTB,0.014648171934168121,0.004992926586308845,0.01779872252361047,0.010694973308716047,0.014445413315507454,0.01803244336913407
PAYX,0.014604747348533011,0.0036717156675333657,0.015563341246970697,0.0058219903426242284,0.01896619536779925,0.011513153370143034
TIF,0.01457129225055161,0.00715145117670241,0.012254174545106137,0.0022689065289527898,0.009188795030542292,-0.004681659589130574
LVS,0.014511290102528532,0.003477053017205155,0.017609328452508653,-0.0011326382271419268,0.018777757164514824,-0.0023451423114833167
T,0.01446366444633141,0.0020826528744995938,0.01584851358768159,-0.0020827107608192815,0.012936997746566108,-0.015464495208900692
MDLZ,0.01446203066196534,0.006604818639244491,0.018224544564233513,0.007386557029066977,0.021794738018966687,0.007027311915746224
UDR,0.014365303477188495,0.00105835527637153,0.0111882348150454,-0.0029465190494687922,0.011449517750632172,-0.005219199424710724
ES,0.014355302930572274,0.007571595498009042,0.01298239812533399,0.009474740909194772,0.012052907347220122,0.008768079816188826
PPG,0.014077077159172986,0.00478631483900654,0.015618886189884605,0.0033031206102677995,0.017023963785847706,0.004021192675030833
EQIX,0.013975029573468994,0.006429649064980435,0.012977337917655065,0.011784544886153981,0.00912810843664783,0.023930393846517288
EXPE,0.013894117073190562,0.0032981811230775957,0.017599262145929915,0.008370484378300468,0.019220031125638443,0.01563223951076866
O,0.013833502121334334,0.0017963027185335795,0.008843770929607087,-0.003956146023635067,0.008443787153991583,7.73185772044808e-05
DTE,0.013823702014571691,0.005480845032192133,0.013957365932462365,0.004465219581207172,0.01623380030198481,0.015275456494737114
SNPS,0.01377792053660129,0.006552068431819451,0.0096052544111934,0.0078204577567774,0.005169030079866905,0.01533644581539351
VMC,0.013605054830070564,0.001357988746144474,0.007535974413360196,0.005139407489143615,-0.0026351418460934463,0.00439596664191884
FB,0.013468352065397652,-0.006368297056353966,0.009224916440093302,-0.024698519516487643,0.002139804066426034,-0.06240524218185208
ED,0.013448349868647258,0.002392178850076421,0.018725590083555902,0.002551798599460013,0.026274214707372817,0.008362288324011776
BXP,0.01342049439592862,0.0014343558335343774,0.015974503201333583,0.006181673077924027,0.018944614420607228,0.012856006583007252
CTXS,0.013413577270684863,0.0033083926664639373,0.015204400840839159,0.004881303768091382,0.01839136253950339,0.007918524603748011
KR,0.013361505839123936,0.003603594922294176,0.017079470573021328,0.0030151930850426953,0.014542209086346795,-0.0037891041422613973
HSY,0.013335058911908611,0.009022196273618353,0.016464936207553925,0.011134744280634358,0.021797916604452756,0.0082640956608108
JBHT,0.013143589167042906,0.002956174932842895,0.01629129807082799,-0.0010935192633879367,0.016708864181191763,-0.012772890645195573
AFL,0.013102423252865468,0.0032868865755383875,0.0071565666547232405,-0.0011871897616445278,0.004096059956114832,-0.00264332051271499
JWN,0.013087369436289256,-0.00029742492477962475,0.018249408981766548,-0.005546607681598614,0.020284133829460836,-0.015512572389492985
JCI,0.01303007042452646,0.00041344526490570227,0.016109772847467535,-0.0035545314670746603,0.018157986306242428,-0.005818504768031904
DLTR,0.012987470224404935,0.001780478017094009,0.010208482374351095,0.005504364556522141,0.008907055028468287,0.012376830293816024
DIS,0.012839406836045156,0.0032277688218973408,0.012719152567751576,0.002598934817124558,0.018459527642097642,0.0023523414284079246
CSCO,0.012749322336829043,0.0021287061956486186,0.014956319362045393,0.003055959913340841,0.014111598515926936,0.006335657155723933
NSC,0.012678023905460285,0.007705482868790548,0.013381834071575633,0.002696444715138414,0.014560151813145865,-0.0032677868989871416
LOW,0.0125115778711068,-0.0008149149573655574,0.00730057026120684,-0.006229239180462557,0.005589776521007664,-0.019860738156391344
EXR,0.012503413125866246,0.0010822124144678044,0.006704883296841629,-3.62862466551061e-05,0.00043370687991665664,0.007972645095225219
ARNC,0.012308931414860235,0.00912622153512313,0.007025773539236069,0.009107793869328158,-0.00041562069206606343,-0.0011114694074677205
CSX,0.01229942713438976,0.010502118537864336,0.00781569996043647,0.015610906598191936,0.007292533227648435,0.02415428255587306
LKQ,0.012047099869197655,0.00043369104265272184,0.011609190187491326,0.0016142840304060669,0.007903051852976762,-0.022661231601514807
C,0.011998849657589468,-0.0013444375525360395,0.013696143961024367,0.0012272258362013052,0.014058436245479514,0.0032265004626665737
FLIR,0.01194501720960821,-0.009839571027786414,0.004155679194284804,-0.013231786964674816,0.004877449558795474,-0.015981273677469317
EVRG,0.011827245265858169,0.0020403861320201157,0.009699246886553211,-0.0005023716249410563,0.009183616144345829,-0.0035872039885480335
HRL,0.011748374518666163,0.004844995110570562,0.014450935577528641,0.001832446184850291,0.01895615886901121,-0.0010218741897181634
UPS,0.011718673039801083,0.0003440861884479383,0.01222336171074768,-0.005180535061342381,0.013233349999468177,-0.021247993444992955
BLK,0.011540201092798125,-0.0008770018434781124,0.013563585387239629,-0.0026836452388537806,0.00997057215494896,-0.0010267738584215076
GL,0.011496595931952267,0.003967783667058577,0.013943883547769835,0.002878090865075596,0.01596366501356555,0.005763591339915034
NI,0.011278011116389737,0.005892933357234794,0.0062752097627637345,0.0035598284400148615,0.0027311198532346923,-0.0017827106499553756
GLW,0.011256227005019399,-0.00665500576890733,0.00834018673094076,-0.012213285482689958,0.00611343154957758,-0.02781062269128028
MDT,0.01117930820564421,0.004277556208358831,0.009951303790174235,0.0029951325932640717,0.007658939547652037,0.006134880378478725
XYL,0.011168078819983638,0.010965201565501499,0.004082085827164288,0.013048092424361755,-0.011567011137859694,0.0027274211057562604
VZ,0.01079853005921938,0.003981796818695633,0.009583176607314827,0.0010086255344206314,0.007631855705294477,-0.00920380506010042
PEP,0.010791389626966295,0.005318990217652774,0.010798464869522025,0.005705870599230018,0.012744177318373174,0.017061420614980328
UNP,0.010755270213327187,0.007376871581110618,0.01077301717588686,0.003939228761297298,0.012309429559646801,0.004956143356893275
PG,0.010648187641835694,0.007540225787019865,0.009520277846609313,0.012478404235225362,0.0048899693352344115,0.01799847763448809
BR,0.010569455118400756,0.003914743296586906,0.005550094392171594,0.004977001784931866,0.0033894725105175437,0.0020643174421421493
HSIC,0.010482386389117256,0.0038277275313357184,0.014071319877496451,0.0061105745464786684,0.019188104930943053,-0.004236556945670584
PEAK,0.010472527988210113,0.000779425043873889,0.0075932420108670755,-0.004508937205729626,0.0018863763240787206,-0.008484535764562822
ADM,0.010447486681422792,0.0019218464037078652,0.015335651945509605,0.006176575927761212,0.016176725691019266,0.009336412322750936
VTR,0.010440416299014313,0.005035440355576899,0.014867763985805436,0.006019410805224319,0.017997564199785016,-0.0019226595664991583
PNR,0.010302485926641618,0.007823932766687558,0.015482188210615165,0.010738109005973473,0.01492372639034146,0.008045109437015774
PKI,0.010283009261562923,0.007841808808294645,0.00787442501479792,0.007626158874030861,0.001908947895148121,0.007979352660418283
BIIB,0.010239389135587806,0.004876589735716131,0.011111120096319491,0.008544862490544258,0.006731464092217902,0.014610641447824303
PKG,0.010207133794144984,0.01091147849486083,0.008234272203530004,0.018067767540137593,0.0063232832495770976,0.017626695637608776
LLY,0.010198797481356237,0.008077489389971328,0.011515013117271631,0.0065344634332946535,0.012189721948650117,0.008936738751791292
EXC,0.009743305234175076,0.002036606566538804,0.007753602370281025,0.0018906788393922918,0.008398168875255461,0.0054846063909480365
TFC,0.00965035826361014,0.0009730663664051291,0.009689462685132913,0.005153617592131395,0.008416284312846785,0.007324663330261267
HP,0.009459715702448726,0.006517936839315402,0.013217587538680279,0.0011712716971007612,0.016349162620015737,-0.007477304807451056
IPG,0.009448611993206187,-0.00018277904786678586,0.01291262269436826,0.005510844502892833,0.019872384105418753,0.01614372306055629
CNC,0.0093909768606941,0.01213505770403723,-0.00016270912409898947,0.009580022660552988,-0.004371228395932196,0.021590709885021663
USB,0.009199796623238632,0.003833097724348846,0.01040620707839206,0.002679752917742903,0.010960270809494277,-0.000276169685211769
PFE,0.009177826403024192,0.004452189923350776,0.011649882998277754,0.004866082830581332,0.0164251108069523,0.003332838301792204
ORCL,0.009090752402682964,0.0062226544174430925,0.009146813784584557,0.012362012775709629,0.009628079603175558,0.013037165313719014
AVB,0.008910951507986119,-2.9930822310948734e-05,0.009560427431624188,-0.003362918271381428,0.011136609564199061,-0.010341502714277256
COF,0.008729911488530506,0.0041866405312860335,0.006552067702097437,0.0017122151346587275,0.006862885162428568,-0.008830344261542729
STT,0.008706557665168486,0.0023186178989498076,0.009479808705087106,0.007134165188164849,0.009557858159457,0.02586808214923259
PEG,0.008396329931822726,0.0019384508872416094,0.002775337730070617,0.00025387444761994633,-0.0009889439487272284,0.0010624042718078346
IP,0.008288156894134428,0.005784842132907877,0.01676899844064697,0.008722001487398254,0.021773393846135396,0.0018520372814878653
NOC,0.008272861048064016,0.005256936049024599,0.005351772212211864,0.011420973966163648,0.003601313138235982,0.019014102682218148
CAG,0.008073439831211558,0.0034798891859847167,0.010684318681558462,0.008818759212317296,0.012432548814358093,0.011377218704989261
RJF,0.007955553431974592,0.0018908404625850913,0.011079992219762679,0.0010764639316576524,0.013165063998501713,0.002794475900113145
CMCSA,0.00783823556469377,0.0017753182475485193,0.007805168472523657,0.0016599612772614076,0.007670209084543291,-0.006968902082756075
AIV,0.007748075051708538,-0.0011273842253605622,0.007033048862830648,-0.0017830543989692318,0.006939117961713424,0.0026346018158273006
TRV,0.007624073451497249,6.38854989732148e-05,0.006330607546185418,-0.0018116109587432293,0.005147025293606403,-0.009954031842939724
PNW,0.00757567637156344,0.006469999730513365,0.010759735744201953,0.007411151139384228,0.012832825167328284,0.014900567661774122
LH,0.007572199480141219,0.005323751563385678,0.008917311161205237,0.011371963013974978,0.0061076515260500685,0.01366609302506211
AIZ,0.007292599494506342,-0.002619840986415891,0.004410040266495749,-0.010157888720234778,0.0033155330936735674,-0.012043498368274197
PFG,0.007284791145780353,-0.0020701147221748174,0.010953534709649828,-0.0047352565463608335,0.006970805130789594,-0.0025157996812972382
CTSH,0.007271840689547011,-0.008139483272328614,0.007330524458451923,-0.011748515980776267,0.009440520015671937,-0.011346450465399992
SWK,0.007195431315830718,0.004699254604186869,0.004196307502246872,0.009544055774285354,0.005740486755986722,0.01734973935088143
EFX,0.006946176392007274,-0.005209579199025558,0.011828916743106667,-0.003139951325433829,0.0200717922143334,0.000757480183224025
XRAY,0.006859048850929893,0.0008361550834665146,0.009356822473249628,-0.0005122238566229261,0.010990089328494065,0.006028396794959258
MNST,0.0068302228515424715,0.003692075498024403,0.006432454470924751,0.0028703353349030943,0.003199393978508812,0.003254424956679615
WYNN,0.006733034772969627,0.01138610369930717,0.011591125741932983,0.0038905937698741847,0.00837128697009475,0.005236872932669732
CL,0.00662810045434767,0.005338843843747181,0.007114702329639751,0.005800501755122842,0.005270770596348812,0.0030414397162199618
BK,0.006603600656973378,-0.0035031223384132675,0.006991489465885216,-0.009617702444077558,0.006519723905090774,-0.0200188752489179
BKR,0.006483809556149733,-0.0055268528384958965,0.020020072927368196,-0.012746699273059905,0.039062040898433695,-0.025330280008006918
CVS,0.006349657744216089,-0.0052428081767869,-0.002895647174601835,-0.008084867813829,-0.014884555841914985,-0.013414821449976121
CVX,0.006330481516563364,-0.006025651405861594,0.007860146784599743,-0.01148035935941324,0.011556461840441038,-0.005359030477971475
AOS,0.006260850820494032,-0.0012440318007890824,0.006108215161474708,2.616727746324198e-05,0.005587624232644727,0.0008147503779326812
ESS,0.006244251154731559,0.0033439953718085906,0.0020865950070732596,0.00019549782664353595,0.003189546095111536,-0.01967321101560782
DVN,0.0062018484189528215,-0.002204841131603786,0.012813544764645263,-0.003190423378815624,0.025897334104652187,0.0070474745604648895
KEY,0.006158148645304026,0.0016188483218285091,0.006247173151029078,0.004729329903938949,0.008004603551305745,0.016293619672167053
HST,0.0060849610229791,0.008833601840618105,0.004477660279070175,0.00947826953646407,0.0006167130263552968,0.01574473042880515
PWR,0.006061166302421877,0.0064180167598149596,0.00968442132710529,0.014976616401896911,0.013725760906293693,0.03504302670274576
DGX,0.005998109492758362,0.002110821105074479,0.004669173215353767,0.0016179161267915148,0.0010027878303507142,0.004792904652462221
F,0.00585242835937719,-0.000368649155438227,0.006956576107433638,-0.0013697201640950494,0.005577279370639148,-0.003951614982444948
HRB,0.005769316760942611,0.013481728559232586,0.003296581838210878,0.014714000858564159,0.0008286931054912036,0.014351126598326679
HII,0.005754199707559768,0.00017215794967435398,0.002835127034011344,0.003654949863583479,-0.0016809648724997724,-0.02376700207926672
D,0.005599681814022411,0.0004042925494062421,0.002013394154379582,0.0015203714428082046,-0.0016809420854472965,0.0032541953820853942
PRU,0.005598752719837962,-0.003966724911529023,0.012380445103987123,-0.011377897748891384,0.01839695543385603,-0.011362085540336235
ULTA,0.005592316436244226,-0.000687575129578956,0.007750291125571279,-0.002818926054769059,0.0072627237199651565,-0.00228492823220511
ZION,0.0054560951371352895,0.0002444904459879613,0.005289498553253062,0.0027571529258816094,0.006141461309342347,-0.004221439326087517
FRT,0.005431875948255344,-0.0016020885293506093,0.004299862931878777,0.001150652660391346,0.0035045009332812693,0.0002787715807004958
MLM,0.0053273254596752214,0.0004001183228995827,-0.0006061946289022571,-0.002902566782571165,-0.011101385546418301,-0.004965552741011331
WAB,0.005174617802586938,0.0047919759449971105,0.0026072409807741366,0.003992674523238533,0.0009103046337858846,0.014387490365695527
K,0.005102120061096376,0.0005758119419797348,0.005720361302722612,-0.0006492978314175137,0.006711098527843877,-0.0021821929388808918
WFC,0.0050965596166924415,-0.000351859284018631,0.007484577567647453,0.007438315878389047,0.010662033350220217,0.016378021039321084
HAS,0.005066164848756069,0.007919817924847103,-0.0045780063302241405,0.012347282052220887,-0.005543909685798758,0.01803479387504566
PPL,0.005023482302167949,-0.00012415312493034098,0.003936976065350059,-0.0034356510265905367,0.0008577673878893235,-0.005734905611905393
TMUS,0.0048426332389455125,0.003910380680746458,0.004762581241934169,0.0038060750005988247,0.0056261562614112704,0.0006517565025433371
DISCA,0.004677946116432398,0.004956067968147258,-0.0024691386704981545,0.00608843656532225,-0.006390043118200251,0.005689928151467241
KMB,0.004634913782466089,0.002072767998601299,0.004588175448824155,0.007642467461124887,0.0035699263769594577,0.01182129258909742
HOLX,0.004632538066054517,0.0034027573894922815,0.002020155739106565,0.005791510526967335,-0.0035560307240679917,0.00916397138630331
EIX,0.004622166878062366,0.004632212988802329,0.0070139449186101665,0.008717078165438612,0.008435993452807532,0.012992988409910668
HPQ,0.004612882623926003,-0.006814806974204121,-0.002961787985875206,-0.015659148331863045,-0.010016589495376928,-0.03215940148245698
ATVI,0.004588117918917353,0.005069067479858228,0.01333492228922489,0.009303026121584821,0.019577664645629735,0.009839213950097455
CB,0.004488765980094221,0.003474072272887582,0.002730931536454788,0.007414736614339964,-0.0008051217263411562,0.01239244657914002
CERN,0.004244013317035561,0.0008779923710558546,0.0005731750513673139,0.001955047902718071,-0.0027017254910461255,0.0047228468846747486
REG,0.0041881625542569976,-0.0019256855307546654,0.004896333895209155,-0.00799478275595897,0.006579168491322099,-0.010532455496312008
SNA,0.004092539524172432,0.0017102575644044255,0.006981930158819664,-0.003955913793180023,0.005798127202470232,-0.00880997247839525
UHS,0.0040436292071220304,0.002653000457375896,0.0061829449599433445,0.002176976276952294,0.0047675646295086815,0.0006134057270005039
DLR,0.004029270519120118,-0.002545795288273416,0.0015037895731745566,-0.003696612280854124,-0.0019769323293470464,0.0015267386623865184
EMR,0.004027442102808646,0.004583881967913905,0.003061357205409492,0.003707455410884896,0.0030320355848079167,0.008742240606945562
LNC,0.0039618992458800425,-0.0036457212829877146,0.0033182542557961886,-0.007514899965637218,0.0018305368771614667,-0.00522740504696887
CPB,0.003911170524097045,-0.0077947951766635225,0.012066973156605723,-0.007158232821583264,0.014814328192325444,-0.0316169917664121
MGM,0.0038723071886920244,0.0009774246445243607,0.005739040231649192,-0.0014987034212244196,0.01604334580060021,-0.0037326433576062553
IFF,0.0038359338321976967,-0.001178282932289483,0.0010751159390705752,-0.0012010395833346736,-0.004302278652796364,0.0012999163785256673
WBA,0.0038131825549660137,-0.0036992806579150134,0.0064565970226791135,0.00033616201210996357,0.005694472855567309,0.012776792869082435
IRM,0.003645336606295919,0.007437941672818903,0.008899695696224738,0.007134983086994684,0.012426666784210519,0.0028403033736574845
OMC,0.003472041541633216,0.0037048878459484446,0.006144908949569071,0.0013520936429091003,0.00803665997065866,0.0027972319875246444
LEN,0.0034408994711947337,0.002737071160010679,0.0010068608393886023,0.007691585049635598,-0.0023123437209943034,0.010380767588847858
IPGP,0.0032450978672126933,0.0025303383890002465,-0.003033460262164799,-0.0002252672598322439,-0.003966373570632386,0.0005877588442432239
CHRW,0.003198472669068183,0.003354294033453546,0.003173472390880023,0.006885212691919849,-0.0028968323336375453,0.018160573473271116
CNP,0.0029276450076363664,0.0044398580823643416,0.00425476467497527,0.005728680007207823,0.006866306525712911,0.005134229632221213
SIVB,0.002664576483707088,-0.004440009111907545,0.0016895463697000057,-0.007206805846691883,-0.001318614356963367,-0.008754501733260388
DISCK,0.0026623444655174693,0.007879650623372123,-0.003907024011872341,0.010319974775117478,-0.010410281702637319,0.01411988354456266
SCHW,0.0025193846642850887,-0.0009353743332222111,0.002888630534738571,-0.0015894466123351956,0.0019287219633500243,0.002734681680560548
MMM,0.00237181387434848,-0.00014707917347603502,-0.002459703262711438,-0.004861283456446863,-0.006486575912614406,-0.004360522934729535
LEG,0.0020066629904641736,0.0029638142334518108,0.0024883894599037116,0.0067371789107257725,0.002681788893368882,0.0030179763297565627
CLX,0.0018419344982525724,0.0008827205679394454,-0.0009475166872391804,0.005962654173973709,-0.003852556613777986,0.002935050435395498
EMN,0.0013850864989057396,-0.0017399695576493642,0.0005197871557842381,-0.002419743657080849,0.0006915139388041304,-0.003980574485966555
MAS,0.0013692982250179014,0.0036425601496739113,-0.005869225578315424,0.005725617241034913,-0.0035277341553321025,0.006745352663925159
IBM,0.0012230904853186828,-0.002167568937819465,0.00628019363382215,-0.0031520094753777284,0.009349364550389393,-0.009720702999128661
MO,0.0010631368272827353,-0.009595499295245788,-0.004490492132222332,-0.012867366250672915,-0.008901262767246858,-0.016774203596193357
KIM,0.0008442997511527654,-0.0024402774436919376,0.002225598959758675,-0.003451337990081143,0.0037566650057962747,-0.011714726520409889
L,0.0004388952153789446,-0.0020444811327258775,-0.0032710764565411685,-0.004844518242031442,-0.005056309960753617,-0.00499355511457942
HBAN,0.0003595936714283833,-0.0005808203858803995,-0.0026761583648067947,-0.0020983916358402197,-0.007909067503246539,-0.007115921936717666
RF,0.00029695924899751424,0.0027407357870191202,-0.004661274565826523,0.006757185187860755,-0.008671469862101589,0.022312778243199913
AIG,0.00022257560103159478,-0.005388063200340461,0.0012381716370399205,-0.0036815634954781742,0.003313418784134497,-0.0013082085421093634
MET,3.3462084677055446e-05,-0.0012408300811457944,-0.004342074123300256,-0.0024749734177876796,-0.0092367163574162,-0.0036730260130814784
ZTS,0.0,0.0,0.0,0.0,0.0,0.0
KEYS,0.0,0.0,0.0,0.0,0.0,0.0
LW,0.0,0.0,0.0,0.0,0.0,0.0
FOXA,0.0,0.0,0.0,0.0,0.0,0.0
KHC,0.0,0.0,0.0,0.0,0.0,0.0
IQV,0.0,0.0,0.0,0.0,0.0,0.0
CTVA,0.0,0.0,0.0,0.0,0.0,0.0
COTY,0.0,0.0,0.0,0.0,0.0,0.0
FANG,0.0,0.0,0.0,0.0,0.0,0.0
INFO,0.0,0.0,0.0,0.0,0.0,0.0
SYF,0.0,0.0,0.0,0.0,0.0,0.0
HLT,0.0,0.0,0.0,0.0,0.0,0.0
HPE,0.0,0.0,0.0,0.0,0.0,0.0
DOW,0.0,0.0,0.0,0.0,0.0,0.0
UA,0.0,0.0,0.0,0.0,0.0,0.0
TWTR,0.0,0.0,0.0,0.0,0.0,0.0
FTV,0.0,0.0,0.0,0.0,0.0,0.0
CDW,0.0,0.0,0.0,0.0,0.0,0.0
CFG,0.0,0.0,0.0,0.0,0.0,0.0
BF.B,0.0,0.0,0.0,0.0,0.0,0.0
NWSA,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,0.0,0.0,0.0,0.0,0.0,0.0
PYPL,0.0,0.0,0.0,0.0,0.0,0.0
QRVO,0.0,0.0,0.0,0.0,0.0,0.0
NCLH,0.0,0.0,0.0,0.0,0.0,0.0
ALLE,0.0,0.0,0.0,0.0,0.0,0.0
NWS,0.0,0.0,0.0,0.0,0.0,0.0
NLOK,0.0,0.0,0.0,0.0,0.0,0.0
FOX,0.0,0.0,0.0,0.0,0.0,0.0
WRK,0.0,0.0,0.0,0.0,0.0,0.0
BRK.B,0.0,0.0,0.0,0.0,0.0,0.0
ANET,0.0,0.0,0.0,0.0,0.0,0.0
REGN,-0.00034004234467028264,0.012263794322127132,-0.006769605698078429,0.017405643764766866,-0.019862499981439567,0.03207479893779093
PVH,-0.00045904457606388754,0.0050185762068060726,-0.006505872635541783,0.02091289048171465,-0.010373522112657772,0.052486867420845615
BMY,-0.0007644453457380701,-0.0021083835132516076,-0.004482607530081322,-0.010779445683284773,-0.0030436536382876344,-0.006700448440106458
PSA,-0.0008867261990820893,-0.0006617437494616757,-0.0005499832676022383,-0.002270638591384789,-0.00023384574994599048,-0.0020466577595725194
DUK,-0.0010941071377526764,0.0038815422037806646,-0.006724314413450487,0.004379161207572372,-0.011884715292094825,0.004286816557251941
RCL,-0.0011226940842629868,0.00560826590046316,-0.010931254883316503,0.004954653118875981,-0.01898623120310257,-0.008095358120978606
CMA,-0.001130410940060119,-0.004959393583994287,-0.003848412053914261,-0.006668513088196894,-0.009449197585303193,-0.007036842130126781
AGN,-0.001132255167742972,-0.008832107555963817,-0.004909222566720984,-0.00759893091628826,-0.007661435835706369,-0.0011967732220762928
NUE,-0.001147326694905638,-0.006182664411225201,-0.0006868389358947633,-0.011210543545075044,0.0007779948919503747,-0.008442988716911366
GD,-0.001194765664420295,0.0009357427126301037,-0.004162853842802653,0.0055527184546425995,-0.004830762625873172,0.008480342575873398
BWA,-0.0012298084551017,-0.0005855007315202405,0.0002571782655987425,0.001434684748789969,-0.005325616393927772,-0.0017676033912771318
FFIV,-0.0013523776788648741,0.000681273325006383,-0.0036319728353150635,0.00498288588599881,-0.007286880847624447,0.014389890855929746
LB,-0.0018330558921395036,0.0008866521599817273,0.004582147144614902,-0.004547734444298021,0.0104970552958616,-0.021524348382136762
GIS,-0.00230348138281969,0.006143356023183543,-6.17492375726924e-06,0.007646900980170045,0.003500746891114873,0.01036078534301605
PRGO,-0.0025187987885603156,0.002603523579041247,0.0035162924059439285,0.0022618997511893394,0.008324700297623078,0.008441479455974638
JNPR,-0.0028047017094638815,-0.002051783983278928,-0.004499562800018934,-0.00826187548936237,-0.003418959246675219,-0.005822443628320199
EOG,-0.0033448158609140177,-0.0009708875309279372,0.0009139168834017004,0.008067591484471481,0.006134261172881969,0.014309104643451523
LUV,-0.0037793485757457008,-0.00047655448720409723,-0.003672824419510763,-0.0001631474999938673,-0.0007319504920492457,0.005964844617917286
XOM,-0.0038204896202922952,0.00036503331224165827,-0.00447856610358684,-0.0008192147144937509,-0.0031933726523800934,-0.009662514687483307
EBAY,-0.003860234850735131,-0.0015827966935652808,-0.012938802876617351,-0.0018754777813327697,-0.01803164746741653,0.00409378747010695
WY,-0.003991173388898972,0.005064915851025495,-0.004424651359804811,0.011927469827416527,-0.004856084033548523,0.014070560690535172
OXY,-0.004216806648853753,-0.0012851802978771569,-0.00481230211027254,0.003962882324268775,-0.004738236250016829,0.02809879135522305
GPS,-0.004485894089558744,-0.0076709944743717645,-0.009301586942357212,-0.008278143155306597,-0.013136839585629697,0.005818679682808417
VIAC,-0.004549208275653922,-0.002660460898541152,-0.0014566974286812412,-0.001032183838795888,0.0036083532180138933,0.01740519699424994
MCK,-0.004876231561444702,0.0005567640903006799,-0.004891348342170842,0.0026278958976036805,-0.008520650715854276,0.009511404051551486
CBOE,-0.0051393792411519425,-0.0007896430401417618,-0.008457676506731996,0.000737060699916132,-0.01075947834176994,-0.007882358486295217
DD,-0.005233640114649373,-0.0009891664279290094,-0.0091196877792242,-0.003888846024161037,-0.013851978023993848,-0.015246497329741733
ALB,-0.005650031702096149,-7.168951141805844e-05,-0.002283735812509719,0.0034892994214545127,0.0018189481348375362,-0.0020439663674544713
AAP,-0.005701276863399156,0.006095743614126515,-0.01284727659609183,0.0051418138733731475,-0.02018527212652822,-0.022458446990810194
NBL,-0.006272554512456519,-0.0017727314326578703,-0.007138114457056344,-0.0026991519364084043,-0.00567022547864548,-0.00648298137828193
DXC,-0.00640052586446165,-0.00572965796313469,-0.009535797738472572,-0.010140748712716054,-0.010584405591479764,-0.013956231222348063
PM,-0.006618853908465341,0.0029366796647134737,-0.0008369129607805244,0.015642937707069104,0.006343058021730156,0.02619893745056943
SPG,-0.006748923353337236,-0.0014558280843487278,-0.009796726229416824,-0.0025736404069808183,-0.015207762049420485,-0.012715309089459125
PBCT,-0.007102334883079213,0.001744128951315888,-0.009489740112251717,0.00491124067176335,-0.013882278802891094,0.007362917581654967
CCL,-0.007485190728702768,5.2680186288946593e-05,-0.013859850428178272,0.003992155043795745,-0.019327292000684566,0.011250708250014419
MHK,-0.0076212682504181025,-0.008599397499976251,-0.006215012981718627,-0.00315238643412195,-0.007999797218082949,0.025070238051348285
HBI,-0.008172513936164309,0.008538036399723803,-0.010204508099855136,0.02372372169193112,-0.016135894933053493,0.0542931695205877
WDC,-0.008474146488588215,-0.012614833241110323,-0.004533938737526711,-0.011542086848284281,0.0006962408862963135,0.012042869649642188
DVA,-0.008546601173426401,-0.001521267296663783,-0.0066253275325009854,-0.0015558638403580724,-0.006220001830656686,-0.016382191611857125
ALK,-0.008703646304644243,0.004705119010690852,-0.016331092614172187,0.0010513325435316954,-0.02271670175545307,-0.006026671707667369
WHR,-0.009009351942539228,0.0028446772093271757,-0.014773774082676874,0.00838443349673803,-0.021077025976325332,0.02257468080663546
GM,-0.009057103066575891,-0.00437895828466502,-0.007675902952625622,-0.0013878789117817065,-0.005158567462028429,0.006579276321437931
NOV,-0.009098231263220298,0.0034591737835049795,-0.0058778088366024895,0.011485484494066153,-0.0032090053837017752,0.030912399979720635
MOS,-0.00910758778916659,0.00447566276848985,-0.013621414618385307,0.005868256289729085,-0.024502992227000624,0.025402406430508263
ALXN,-0.009650213012375319,0.00010467050583774995,-0.009868413279608251,-0.0005689757538042485,-0.007826446760685907,-0.0018643827952101908
SJM,-0.011026490682468184,-0.0006403563349728999,-0.01304895546248416,0.0018151550626284072,-0.01782239916460013,0.002205045134278085
VNO,-0.011484874986562163,7.29735551170953e-05,-0.015485141766382507,0.002713970626606681,-0.01899393710034631,-0.004415552749757224
FDX,-0.012730607435856809,0.004381103837426631,-0.014734806555284308,0.0065893461455921775,-0.01613919033961637,-0.00893510654407813
FLS,-0.012835023474698165,0.0051097448879394835,-0.015907725981141534,0.01550181540909575,-0.019869447124156933,0.03379835648134705
SLG,-0.012845579809329925,0.000668920086400482,-0.011578865244268368,0.00518642850797895,-0.00892859001546169,0.0035593567177934415
BEN,-0.012941789075233493,0.002070581746481575,-0.01192661027178873,0.005381652640414798,-0.011938450915732413,-0.013349207600618933
